step,method,type,flit,BFED,BFCD,constraints,literals,timeSelection,timeSimplification,timeTotal
299,Espresso,AND,2,0.0,-966.0,943,2732,57,56,113
300,Espresso,AND,2,0.0,-964.0,943,2734,56,58,114
301,Espresso,AND,2,0.0,-962.0,943,2736,55,56,111
302,Espresso,AND,2,0.0,-960.0,943,2738,65,56,121
303,Espresso,AND,2,0.0,-958.0,943,2740,59,56,115
304,Espresso,AND,2,0.0,-956.0,943,2742,57,56,113
305,Espresso,AND,2,0.0,-954.0,943,2744,68,56,124
306,Espresso,AND,2,0.0,-952.0,943,2746,101,54,155
307,Espresso,AND,2,0.0,-950.0,943,2748,55,56,111
308,Espresso,AND,2,0.0,-948.0,943,2750,58,56,114
309,Espresso,AND,2,0.0,-946.0,943,2752,56,54,110
310,Espresso,AND,2,0.0,-944.0,943,2754,57,56,113
311,Espresso,AND,2,0.0,-942.0,943,2756,57,59,116
312,Espresso,AND,2,0.0,-940.0,943,2758,57,56,114
313,Espresso,AND,2,0.0,-938.0,943,2760,58,56,114
314,Espresso,AND,2,0.0,-936.0,943,2762,58,56,114
315,Espresso,AND,2,0.0,-934.0,943,2764,61,57,118
316,Espresso,AND,2,0.0,-932.0,943,2766,57,57,114
317,Espresso,AND,2,0.0,-930.0,943,2768,56,57,113
318,Espresso,AND,2,0.0,-928.0,943,2770,60,55,115
319,Espresso,AND,2,0.0,-926.0,943,2772,59,57,116
320,Espresso,AND,2,0.0,-924.0,943,2774,59,55,114
321,Espresso,AND,2,0.0,-922.0,943,2776,57,57,114
322,Espresso,AND,20,0.0,-902.0,943,2796,167,57,224
323,Espresso,AND,2,0.0,-900.0,943,2798,60,58,118
324,Espresso,AND,2,0.0,-898.0,943,2800,61,57,118
325,Espresso,AND,2,0.0,-896.0,943,2802,59,55,114
326,Espresso,AND,2,0.0,-894.0,943,2804,62,56,118
327,Espresso,AND,2,0.0,-892.0,943,2806,60,55,115
328,Espresso,AND,2,0.0,-890.0,943,2808,59,57,116
