step,method,type,flit,BFED,BFCD,constraints,literals,timeSelection,timeSimplification,timeTotal
413,Espresso,AND,2,0.0,-912.0,1222,2786,100,100,200
414,Espresso,AND,3,0.0,-909.0,1223,2789,66,132,198
415,Espresso,AND,3,0.0,-906.0,1224,2792,156,119,275
416,Espresso,AND,3,0.0,-903.0,1225,2795,122,101,223
417,Espresso,AND,2,0.0,-901.0,1226,2797,51,96,147
418,Espresso,AND,2,0.0,-899.0,1227,2799,40,100,140
419,Espresso,AND,2,0.0,-897.0,1228,2801,43,88,131
420,Espresso,AND,2,0.0,-895.0,1229,2803,31,101,132
421,Espresso,AND,2,0.0,-893.0,1230,2805,31,103,134
422,Espresso,AND,2,0.0,-891.0,1231,2807,29,100,129
423,Espresso,AND,2,0.0,-889.0,1232,2809,47,102,149
424,Espresso,AND,2,0.0,-887.0,1233,2811,33,98,131
425,Espresso,AND,2,0.0,-885.0,1234,2813,32,100,132
426,Espresso,AND,2,0.0,-883.0,1235,2815,31,101,132
427,Espresso,AND,2,0.0,-881.0,1236,2817,38,101,139
428,Espresso,AND,2,0.0,-879.0,1237,2819,34,101,135
429,Espresso,AND,2,0.0,-877.0,1238,2821,35,109,144
430,Espresso,AND,2,0.0,-875.0,1239,2823,43,91,134
431,Espresso,AND,2,0.0,-873.0,1240,2825,38,116,154
432,Espresso,AND,2,0.0,-871.0,1241,2827,55,176,231
433,Espresso,AND,2,0.0,-869.0,1242,2829,37,101,138
434,Espresso,AND,2,0.0,-867.0,1243,2831,22,100,122
435,Espresso,AND,2,0.0,-865.0,1244,2833,32,115,147
436,Espresso,AND,2,0.0,-863.0,1245,2835,35,116,151
437,Espresso,AND,2,0.0,-861.0,1246,2837,47,145,192
438,Espresso,AND,2,0.0,-859.0,1247,2839,31,119,150
439,Espresso,AND,2,0.0,-857.0,1248,2841,39,93,132
440,Espresso,AND,2,0.0,-855.0,1249,2843,57,127,184
441,Espresso,AND,2,0.0,-853.0,1250,2845,31,105,136
442,Espresso,AND,2,0.0,-851.0,1251,2847,40,116,156
443,Espresso,AND,2,0.0,-849.0,1252,2849,46,101,147
444,Espresso,AND,2,0.0,-847.0,1253,2851,54,125,179
445,Espresso,AND,2,0.0,-845.0,1254,2853,27,153,180
446,Espresso,AND,2,0.0,-843.0,1255,2855,36,100,136
447,Espresso,AND,2,0.0,-841.0,1256,2857,27,106,133
448,Espresso,AND,2,0.0,-839.0,1257,2859,36,103,139
449,Espresso,AND,2,0.0,-837.0,1258,2861,62,101,163
450,Espresso,AND,2,0.0,-835.0,1259,2863,39,97,136
451,Espresso,AND,2,0.0,-833.0,1260,2865,37,105,142
452,Espresso,AND,2,0.0,-831.0,1261,2867,37,101,138
453,Espresso,AND,2,0.0,-829.0,1262,2869,36,101,137
454,Espresso,AND,2,0.0,-827.0,1263,2871,76,101,177
455,Espresso,AND,2,0.0,-825.0,1264,2873,43,101,144
456,Espresso,AND,2,0.0,-823.0,1265,2875,51,98,149
457,Espresso,AND,2,0.0,-821.0,1266,2877,33,101,134
458,Espresso,AND,2,0.0,-819.0,1267,2879,52,98,150
459,Espresso,AND,2,0.0,-817.0,1268,2881,53,115,168
460,Espresso,AND,2,0.0,-815.0,1269,2883,52,107,159
461,Espresso,AND,2,0.0,-813.0,1270,2885,43,102,145
462,Espresso,AND,2,0.0,-811.0,1271,2887,42,109,151
463,Espresso,AND,2,0.0,-809.0,1272,2889,45,108,153
464,Espresso,AND,2,0.0,-807.0,1273,2891,51,131,182
465,Espresso,AND,2,0.0,-805.0,1274,2893,44,116,160
466,Espresso,AND,2,0.0,-803.0,1275,2895,43,126,170
467,Espresso,AND,2,0.0,-801.0,1276,2897,42,99,141
468,Espresso,AND,2,0.0,-799.0,1277,2899,43,103,146
469,Espresso,AND,2,0.0,-797.0,1278,2901,37,118,155
470,Espresso,AND,3,0.0,-794.0,1279,2904,67,134,201
471,Espresso,AND,2,0.0,-792.0,1280,2906,50,103,153
472,Espresso,AND,2,0.0,-790.0,1281,2908,43,107,150
473,Espresso,AND,2,0.0,-788.0,1282,2910,38,104,142
474,Espresso,AND,2,0.0,-786.0,1283,2912,37,114,151
475,Espresso,AND,2,0.0,-784.0,1284,2914,53,92,145
476,Espresso,AND,2,0.0,-782.0,1285,2916,40,114,154
477,Espresso,AND,2,0.0,-780.0,1286,2918,39,133,172
478,Espresso,AND,2,0.0,-778.0,1287,2920,38,104,142
479,Espresso,AND,2,0.0,-776.0,1288,2922,39,100,139
480,Espresso,AND,2,0.0,-774.0,1289,2924,48,101,149
481,Espresso,AND,2,0.0,-772.0,1290,2926,38,101,139
482,Espresso,AND,2,0.0,-770.0,1291,2928,39,102,141
483,Espresso,AND,2,0.0,-768.0,1292,2930,52,100,152
484,Espresso,AND,2,0.0,-766.0,1293,2932,51,102,153
485,Espresso,AND,2,0.0,-764.0,1294,2934,39,102,141
486,Espresso,AND,2,0.0,-762.0,1295,2936,41,101,142
487,Espresso,AND,2,0.0,-760.0,1296,2938,36,102,138
488,Espresso,AND,2,0.0,-758.0,1297,2940,38,105,143
489,Espresso,AND,2,0.0,-756.0,1298,2942,39,105,144
490,Espresso,AND,2,0.0,-754.0,1299,2944,38,105,143
491,Espresso,AND,2,0.0,-752.0,1300,2946,52,108,160
492,Espresso,AND,2,0.0,-750.0,1301,2948,38,113,151
493,Espresso,AND,2,0.0,-748.0,1302,2950,39,105,144
494,Espresso,AND,2,0.0,-746.0,1303,2952,37,113,150
495,Espresso,AND,2,0.0,-744.0,1304,2954,42,102,144
496,Espresso,AND,2,0.0,-742.0,1305,2956,37,99,136
497,Espresso,AND,2,0.0,-740.0,1306,2958,38,101,139
498,Espresso,AND,2,0.0,-738.0,1307,2960,36,130,166
499,Espresso,AND,2,0.0,-736.0,1308,2962,39,111,150
500,Espresso,AND,2,0.0,-734.0,1309,2964,39,102,141
501,Espresso,AND,2,0.0,-732.0,1310,2966,38,100,138
502,Espresso,AND,2,0.0,-730.0,1311,2968,37,112,149
503,Espresso,AND,2,0.0,-728.0,1312,2970,38,100,138
504,Espresso,AND,2,0.0,-726.0,1313,2972,38,99,137
505,Espresso,AND,2,0.0,-724.0,1314,2974,37,102,139
506,Espresso,AND,2,0.0,-722.0,1315,2976,38,99,137
507,Espresso,AND,2,0.0,-720.0,1316,2978,37,101,138
508,Espresso,AND,2,0.0,-718.0,1317,2980,38,99,137
509,Espresso,AND,2,0.0,-716.0,1318,2982,38,129,167
510,Espresso,AND,2,0.0,-714.0,1319,2984,39,100,139
511,Espresso,AND,2,0.0,-712.0,1320,2986,38,112,150
512,Espresso,AND,2,0.0,-710.0,1321,2988,38,111,149
513,Espresso,AND,2,0.0,-708.0,1322,2990,39,109,148
514,Espresso,AND,2,0.0,-706.0,1323,2992,38,99,137
515,Espresso,AND,2,0.0,-704.0,1324,2994,47,121,168
516,Espresso,AND,2,0.0,-702.0,1325,2996,37,99,136
517,Espresso,AND,2,0.0,-700.0,1326,2998,37,116,153
518,Espresso,AND,2,0.0,-698.0,1327,3000,38,101,139
519,Espresso,AND,2,0.0,-696.0,1328,3002,38,115,153
520,Espresso,AND,2,0.0,-694.0,1329,3004,37,100,138
521,Espresso,AND,2,0.0,-692.0,1330,3006,38,100,138
522,Espresso,AND,2,0.0,-690.0,1331,3008,38,100,138
523,Espresso,AND,2,0.0,-688.0,1332,3010,37,115,152
524,Espresso,AND,2,0.0,-686.0,1333,3012,37,100,137
525,Espresso,AND,2,0.0,-684.0,1334,3014,37,100,137
526,Espresso,AND,2,0.0,-682.0,1335,3016,36,103,139
527,Espresso,AND,2,0.0,-680.0,1336,3018,37,101,138
528,Espresso,AND,2,0.0,-678.0,1337,3020,38,99,137
529,Espresso,AND,2,0.0,-676.0,1338,3022,44,126,170
530,Espresso,AND,2,0.0,-674.0,1339,3024,39,101,140
531,Espresso,AND,2,0.0,-672.0,1340,3026,38,99,137
532,Espresso,AND,2,0.0,-670.0,1341,3028,37,99,136
533,Espresso,AND,2,0.0,-668.0,1342,3030,38,100,138
534,Espresso,AND,2,0.0,-666.0,1343,3032,69,101,170
535,Espresso,AND,2,0.0,-664.0,1344,3034,87,101,188
536,Espresso,AND,2,0.0,-662.0,1345,3036,71,100,171
537,Espresso,AND,2,0.0,-660.0,1346,3038,71,101,172
538,Espresso,AND,2,0.0,-658.0,1347,3040,71,102,173
539,Espresso,AND,2,0.0,-656.0,1348,3042,73,102,175
540,Espresso,AND,2,0.0,-654.0,1349,3044,110,102,212
541,Espresso,AND,2,0.0,-652.0,1350,3046,81,104,185
542,Espresso,AND,2,0.0,-650.0,1351,3048,38,100,138
543,Espresso,AND,2,0.0,-648.0,1352,3050,37,114,151
544,Espresso,AND,2,0.0,-646.0,1353,3052,37,99,136
545,Espresso,AND,2,0.0,-644.0,1354,3054,39,100,139
546,Espresso,AND,2,0.0,-642.0,1355,3056,39,116,155
547,Espresso,AND,2,0.0,-640.0,1356,3058,38,114,152
548,Espresso,AND,2,0.0,-638.0,1357,3060,39,99,138
549,Espresso,AND,2,0.0,-636.0,1358,3062,39,114,153
550,Espresso,AND,2,0.0,-634.0,1359,3064,39,101,140
551,Espresso,AND,2,0.0,-632.0,1360,3066,39,100,139
552,Espresso,AND,2,0.0,-630.0,1361,3068,39,112,151
553,Espresso,AND,2,0.0,-628.0,1362,3070,39,103,142
554,Espresso,AND,2,0.0,-626.0,1363,3072,39,101,140
555,Espresso,AND,2,0.0,-624.0,1364,3074,51,118,169
556,Espresso,AND,2,0.0,-622.0,1365,3076,50,110,160
557,Espresso,AND,2,0.0,-620.0,1366,3078,43,103,146
558,Espresso,AND,2,0.0,-618.0,1367,3080,40,103,143
559,Espresso,AND,2,0.0,-616.0,1368,3082,41,111,152
560,Espresso,AND,2,0.0,-614.0,1369,3084,40,102,142
561,Espresso,AND,2,0.0,-612.0,1370,3086,39,102,141
562,Espresso,AND,2,0.0,-610.0,1371,3088,40,99,139
563,Espresso,AND,2,0.0,-608.0,1372,3090,39,102,141
564,Espresso,AND,2,0.0,-606.0,1373,3092,38,101,139
565,Espresso,AND,2,0.0,-604.0,1374,3094,40,100,140
566,Espresso,AND,2,0.0,-602.0,1375,3096,40,100,140
567,Espresso,AND,2,0.0,-600.0,1376,3098,39,101,140
568,Espresso,AND,2,0.0,-598.0,1377,3100,38,101,139
569,Espresso,AND,2,0.0,-596.0,1378,3102,40,100,140
570,Espresso,AND,2,0.0,-594.0,1379,3104,40,100,140
571,Espresso,AND,2,0.0,-592.0,1380,3106,39,100,139
572,Espresso,AND,2,0.0,-590.0,1381,3108,39,103,142
573,Espresso,AND,2,0.0,-588.0,1382,3110,39,100,139
574,Espresso,AND,2,0.0,-586.0,1383,3112,40,99,139
575,Espresso,AND,2,0.0,-584.0,1384,3114,39,104,143
576,Espresso,AND,2,0.0,-582.0,1385,3116,41,101,142
577,Espresso,AND,2,0.0,-580.0,1386,3118,39,101,140
578,Espresso,AND,2,0.0,-578.0,1387,3120,39,101,140
579,Espresso,AND,2,0.0,-576.0,1388,3122,40,103,143
580,Espresso,AND,2,0.0,-574.0,1389,3124,41,100,141
581,Espresso,AND,2,0.0,-572.0,1390,3126,40,102,142
582,Espresso,AND,2,0.0,-570.0,1391,3128,39,101,140
583,Espresso,AND,2,0.0,-568.0,1392,3130,40,100,140
584,Espresso,AND,2,0.0,-566.0,1393,3132,39,99,138
585,Espresso,AND,2,0.0,-564.0,1394,3134,39,100,139
586,Espresso,AND,2,0.0,-562.0,1395,3136,40,102,142
587,Espresso,AND,2,0.0,-560.0,1396,3138,41,101,142
588,Espresso,AND,2,0.0,-558.0,1397,3140,40,99,139
589,Espresso,AND,2,0.0,-556.0,1398,3142,39,99,138
590,Espresso,AND,2,0.0,-554.0,1399,3144,39,101,140
591,Espresso,AND,2,0.0,-552.0,1400,3146,39,100,139
592,Espresso,AND,2,0.0,-550.0,1401,3148,41,102,143
593,Espresso,AND,2,0.0,-548.0,1402,3150,39,99,139
594,Espresso,AND,2,0.0,-546.0,1403,3152,39,101,140
595,Espresso,AND,2,0.0,-544.0,1404,3154,39,125,164
596,Espresso,AND,2,0.0,-542.0,1405,3156,39,113,152
597,Espresso,AND,2,0.0,-540.0,1406,3158,39,111,150
598,Espresso,AND,2,0.0,-538.0,1407,3160,40,100,140
599,Espresso,AND,2,0.0,-536.0,1408,3162,39,113,153
600,Espresso,AND,2,0.0,-534.0,1409,3164,41,113,154
601,Espresso,AND,2,0.0,-532.0,1410,3166,41,101,142
602,Espresso,AND,2,0.0,-530.0,1411,3168,41,103,144
603,Espresso,AND,2,0.0,-528.0,1412,3170,43,102,145
604,Espresso,AND,2,0.0,-526.0,1413,3172,39,112,151
605,Espresso,AND,2,0.0,-524.0,1414,3174,40,98,138
606,Espresso,AND,2,0.0,-522.0,1415,3176,85,100,185
607,Espresso,AND,2,0.0,-520.0,1416,3178,55,101,156
608,Espresso,AND,2,0.0,-518.0,1417,3180,38,103,141
609,Espresso,AND,2,0.0,-516.0,1418,3182,56,98,154
610,Espresso,AND,2,0.0,-514.0,1419,3184,49,99,148
611,Espresso,AND,2,0.0,-512.0,1420,3186,50,101,151
612,Espresso,AND,2,0.0,-510.0,1421,3188,40,102,142
613,Espresso,AND,2,0.0,-508.0,1422,3190,40,102,142
614,Espresso,AND,2,0.0,-506.0,1423,3192,40,100,140
615,Espresso,AND,2,0.0,-504.0,1424,3194,41,99,140
616,Espresso,AND,2,0.0,-502.0,1425,3196,40,99,139
617,Espresso,AND,2,0.0,-500.0,1426,3198,40,102,142
618,Espresso,AND,2,0.0,-498.0,1427,3200,41,100,141
619,Espresso,AND,2,0.0,-496.0,1428,3202,40,100,140
620,Espresso,AND,2,0.0,-494.0,1429,3204,40,103,143
621,Espresso,AND,2,0.0,-492.0,1430,3206,40,103,143
622,Espresso,AND,2,0.0,-490.0,1431,3208,40,101,141
623,Espresso,AND,2,0.0,-488.0,1432,3210,40,105,145
624,Espresso,AND,2,0.0,-486.0,1433,3212,41,108,149
625,Espresso,AND,2,0.0,-484.0,1434,3214,40,101,141
626,Espresso,AND,2,0.0,-482.0,1435,3216,39,100,139
627,Espresso,AND,2,0.0,-480.0,1436,3218,41,106,147
628,Espresso,AND,2,0.0,-478.0,1437,3220,56,105,161
629,Espresso,AND,2,0.0,-476.0,1438,3222,39,110,149
630,Espresso,AND,2,0.0,-474.0,1439,3224,40,101,141
631,Espresso,AND,2,0.0,-472.0,1440,3226,40,101,141
632,Espresso,AND,2,0.0,-470.0,1441,3228,40,100,140
633,Espresso,AND,5,0.0,-465.0,1442,3233,140,101,241
634,Espresso,AND,6,0.0,-459.0,1443,3239,157,101,258
635,Espresso,AND,2,0.0,-457.0,1444,3241,60,100,160
636,Espresso,AND,2,0.0,-455.0,1445,3243,40,101,141
637,Espresso,AND,2,0.0,-453.0,1446,3245,40,100,140
638,Espresso,AND,2,0.0,-451.0,1447,3247,55,101,156
639,Espresso,AND,2,0.0,-449.0,1448,3249,44,100,144
640,Espresso,AND,2,0.0,-447.0,1449,3251,45,99,144
641,Espresso,AND,2,0.0,-445.0,1450,3253,52,107,159
642,Espresso,AND,2,0.0,-443.0,1451,3255,46,99,145
643,Espresso,AND,3,0.0,-440.0,1452,3258,58,101,159
644,Espresso,AND,2,0.0,-438.0,1453,3260,55,99,154
645,Espresso,AND,2,0.0,-436.0,1454,3262,48,101,149
646,Espresso,AND,2,0.0,-434.0,1455,3264,42,117,159
647,Espresso,AND,2,0.0,-432.0,1456,3266,40,101,141
648,Espresso,AND,2,0.0,-430.0,1457,3268,54,100,154
649,Espresso,AND,2,0.0,-428.0,1458,3270,54,99,154
650,Espresso,AND,2,0.0,-426.0,1459,3272,104,102,206
651,Espresso,AND,2,0.0,-424.0,1460,3274,39,154,193
652,Espresso,AND,2,0.0,-422.0,1461,3276,41,100,141
653,Espresso,AND,2,0.0,-420.0,1462,3278,47,102,149
654,Espresso,AND,2,0.0,-418.0,1463,3280,49,113,162
655,Espresso,AND,2,0.0,-416.0,1464,3282,56,101,157
656,Espresso,AND,2,0.0,-414.0,1465,3284,57,99,156
657,Espresso,AND,2,0.0,-412.0,1466,3286,56,102,158
658,Espresso,AND,2,0.0,-410.0,1467,3288,54,101,155
659,Espresso,AND,3,0.0,-407.0,1468,3291,88,104,192
660,Espresso,AND,2,0.0,-405.0,1469,3293,49,100,149
661,Espresso,AND,2,0.0,-403.0,1470,3295,49,100,149
662,Espresso,AND,2,0.0,-401.0,1471,3297,94,100,194
663,Espresso,AND,3,0.0,-398.0,1472,3300,54,100,154
664,Espresso,AND,2,0.0,-396.0,1473,3302,46,111,157
665,Espresso,AND,2,0.0,-394.0,1474,3304,42,112,154
666,Espresso,AND,2,0.0,-392.0,1475,3306,41,109,150
667,Espresso,AND,2,0.0,-390.0,1476,3308,41,107,148
668,Espresso,AND,2,0.0,-388.0,1477,3310,41,102,143
669,Espresso,AND,2,0.0,-386.0,1478,3312,40,103,143
670,Espresso,AND,2,0.0,-384.0,1479,3314,49,102,151
671,Espresso,AND,2,0.0,-382.0,1480,3316,40,101,141
672,Espresso,AND,2,0.0,-380.0,1481,3318,118,100,218
673,Espresso,AND,9,0.0,-371.0,1482,3327,196,100,296
674,Espresso,AND,2,0.0,-369.0,1483,3329,48,135,183
675,Espresso,AND,10,0.0,-359.0,1484,3339,219,100,319
676,Espresso,AND,10,0.0,-349.0,1485,3349,208,100,308
677,Espresso,AND,10,0.0,-339.0,1486,3359,227,114,341
678,Espresso,AND,10,0.0,-329.0,1487,3369,217,100,317
679,Espresso,AND,10,0.0,-319.0,1488,3379,212,100,312
680,Espresso,AND,10,0.0,-309.0,1489,3389,216,107,323
681,Espresso,AND,10,0.0,-299.0,1490,3399,222,108,330
682,Espresso,AND,10,0.0,-289.0,1491,3409,213,100,313
683,Espresso,AND,2,0.0,-287.0,1492,3411,43,113,156
684,Espresso,AND,2,0.0,-285.0,1493,3413,39,128,167
685,Espresso,AND,2,0.0,-283.0,1494,3415,39,115,154
686,Espresso,AND,2,0.0,-281.0,1495,3417,48,101,149
687,Espresso,AND,2,0.0,-279.0,1496,3419,43,102,145
688,Espresso,AND,2,0.0,-277.0,1497,3421,51,100,151
689,Espresso,AND,2,0.0,-275.0,1498,3423,42,102,144
690,Espresso,AND,2,0.0,-273.0,1499,3425,50,101,151
691,Espresso,AND,2,0.0,-271.0,1500,3427,42,100,142
692,Espresso,AND,2,0.0,-269.0,1501,3429,52,100,152
693,Espresso,AND,2,0.0,-267.0,1502,3431,66,100,166
694,Espresso,AND,2,0.0,-265.0,1503,3433,52,101,153
695,Espresso,AND,2,0.0,-263.0,1504,3435,41,100,141
696,Espresso,AND,2,0.0,-261.0,1505,3437,50,100,150
697,Espresso,AND,2,0.0,-259.0,1506,3439,43,102,145
698,Espresso,AND,2,0.0,-257.0,1507,3441,51,100,151
699,Espresso,AND,2,0.0,-255.0,1508,3443,43,100,143
700,Espresso,AND,2,0.0,-253.0,1509,3445,52,101,153
701,Espresso,AND,2,0.0,-251.0,1510,3447,51,101,152
702,Espresso,AND,2,0.0,-249.0,1511,3449,51,100,151
703,Espresso,AND,2,0.0,-247.0,1512,3451,51,101,153
704,Espresso,AND,2,0.0,-245.0,1513,3453,55,115,170
705,Espresso,AND,2,0.0,-243.0,1514,3455,43,102,145
706,Espresso,AND,2,0.0,-241.0,1515,3457,51,101,152
707,Espresso,AND,2,0.0,-239.0,1516,3459,54,99,153
708,Espresso,AND,2,0.0,-237.0,1517,3461,46,109,155
709,Espresso,AND,2,0.0,-235.0,1518,3463,44,101,145
710,Espresso,AND,2,0.0,-233.0,1519,3465,43,100,143
711,Espresso,AND,2,0.0,-231.0,1520,3467,44,100,144
712,Espresso,AND,2,0.0,-229.0,1521,3469,50,101,151
713,Espresso,AND,2,0.0,-227.0,1522,3471,43,100,143
714,Espresso,AND,5,0.0,-222.0,1523,3476,151,100,251
715,Espresso,AND,2,0.0,-220.0,1524,3478,52,101,153
716,Espresso,AND,2,0.0,-218.0,1525,3480,52,103,155
717,Espresso,AND,2,0.0,-216.0,1526,3482,53,100,153
718,Espresso,AND,2,0.0,-214.0,1527,3484,53,100,153
719,Espresso,AND,2,0.0,-212.0,1528,3486,42,115,157
720,Espresso,AND,2,0.0,-210.0,1529,3488,99,100,199
721,Espresso,AND,5,0.0,-205.0,1530,3493,150,101,251
722,Espresso,AND,2,0.0,-203.0,1531,3495,44,100,144
723,Espresso,AND,2,0.0,-201.0,1532,3497,52,100,152
724,Espresso,AND,2,0.0,-199.0,1533,3499,53,100,153
725,Espresso,AND,2,0.0,-197.0,1534,3501,53,102,155
726,Espresso,AND,2,0.0,-195.0,1535,3503,44,100,144
727,Espresso,AND,2,0.0,-193.0,1536,3505,59,113,172
728,Espresso,AND,2,0.0,-191.0,1537,3507,79,102,181
729,Espresso,AND,2,0.0,-189.0,1538,3509,45,118,163
730,Espresso,AND,2,0.0,-187.0,1539,3511,43,113,156
731,Espresso,AND,2,0.0,-185.0,1540,3513,53,100,153
732,Espresso,AND,2,0.0,-183.0,1541,3515,42,100,142
733,Espresso,AND,2,0.0,-181.0,1542,3517,53,101,154
734,Espresso,AND,2,0.0,-179.0,1543,3519,43,157,200
735,Espresso,AND,2,0.0,-177.0,1544,3521,52,101,153
736,Espresso,AND,2,0.0,-175.0,1545,3523,53,101,154
737,Espresso,AND,2,0.0,-173.0,1546,3525,44,100,144
738,Espresso,AND,2,0.0,-171.0,1547,3527,53,100,153
739,Espresso,AND,2,0.0,-169.0,1548,3529,80,106,186
740,Espresso,AND,2,0.0,-167.0,1549,3531,79,100,179
741,Espresso,AND,2,0.0,-165.0,1550,3533,44,100,145
742,Espresso,AND,2,0.0,-163.0,1551,3535,45,99,144
743,Espresso,AND,2,0.0,-161.0,1552,3537,44,99,143
744,Espresso,AND,2,0.0,-159.0,1553,3539,41,101,142
745,Espresso,AND,2,0.0,-157.0,1554,3541,44,100,144
746,Espresso,AND,2,0.0,-155.0,1555,3543,44,100,144
747,Espresso,AND,2,0.0,-153.0,1556,3545,80,102,182
748,Espresso,AND,2,0.0,-151.0,1557,3547,44,99,143
749,Espresso,AND,2,0.0,-149.0,1558,3549,45,102,147
750,Espresso,AND,2,0.0,-147.0,1559,3551,44,101,145
751,Espresso,AND,2,0.0,-145.0,1560,3553,42,99,141
752,Espresso,AND,2,0.0,-143.0,1561,3555,54,115,169
753,Espresso,AND,2,0.0,-141.0,1562,3557,43,101,144
754,Espresso,AND,2,0.0,-139.0,1563,3559,43,100,143
755,Espresso,AND,2,0.0,-137.0,1564,3561,44,101,145
756,Espresso,AND,2,0.0,-135.0,1565,3563,43,112,155
757,Espresso,AND,2,0.0,-133.0,1566,3565,48,129,177
758,Espresso,AND,2,0.0,-131.0,1567,3567,44,101,145
759,Espresso,AND,2,0.0,-129.0,1568,3569,42,102,144
760,Espresso,AND,2,0.0,-127.0,1569,3571,51,113,164
761,Espresso,AND,2,0.0,-125.0,1570,3573,54,102,156
762,Espresso,AND,2,0.0,-123.0,1571,3575,45,103,148
763,Espresso,AND,2,0.0,-121.0,1572,3577,45,101,146
764,Espresso,AND,2,0.0,-119.0,1573,3579,56,101,157
765,Espresso,AND,2,0.0,-117.0,1574,3581,44,109,153
766,Espresso,AND,2,0.0,-115.0,1575,3583,54,102,156
767,Espresso,AND,2,0.0,-113.0,1576,3585,48,111,159
768,Espresso,AND,2,0.0,-111.0,1577,3587,44,100,144
769,Espresso,AND,2,0.0,-109.0,1578,3589,44,101,145
770,Espresso,AND,2,0.0,-107.0,1579,3591,44,114,159
771,Espresso,AND,2,0.0,-105.0,1580,3593,42,101,143
772,Espresso,AND,2,0.0,-103.0,1581,3595,43,101,144
773,Espresso,AND,2,0.0,-101.0,1582,3597,54,101,155
774,Espresso,AND,2,0.0,-99.0,1583,3599,43,102,145
775,Espresso,AND,2,0.0,-97.0,1584,3601,43,102,145
776,Espresso,AND,2,0.0,-95.0,1585,3603,46,102,148
777,Espresso,AND,2,0.0,-93.0,1586,3605,45,101,146
778,Espresso,AND,2,0.0,-91.0,1587,3607,43,102,145
779,Espresso,AND,2,0.0,-89.0,1588,3609,53,101,154
780,Espresso,AND,2,0.0,-87.0,1589,3611,46,100,146
781,Espresso,AND,2,0.0,-85.0,1590,3613,44,101,145
782,Espresso,AND,2,0.0,-83.0,1591,3615,44,101,145
783,Espresso,AND,2,0.0,-81.0,1592,3617,42,103,145
784,Espresso,AND,2,0.0,-79.0,1593,3619,45,105,150
785,Espresso,AND,2,0.0,-77.0,1594,3621,54,114,168
786,Espresso,AND,2,0.0,-75.0,1595,3623,55,102,157
787,Espresso,AND,2,0.0,-73.0,1596,3625,44,100,145
788,Espresso,AND,2,0.0,-71.0,1597,3627,47,100,147
789,Espresso,AND,2,0.0,-69.0,1598,3629,55,99,154
790,Espresso,AND,2,0.0,-67.0,1599,3631,43,100,143
791,Espresso,AND,2,0.0,-65.0,1600,3633,43,101,144
792,Espresso,AND,2,0.0,-63.0,1601,3635,54,101,155
793,Espresso,AND,2,0.0,-61.0,1602,3637,45,100,145
794,Espresso,AND,2,0.0,-59.0,1603,3639,44,101,145
795,Espresso,AND,2,0.0,-57.0,1604,3641,43,102,145
796,Espresso,AND,2,0.0,-55.0,1605,3643,55,110,165
797,Espresso,AND,2,0.0,-53.0,1606,3645,46,101,147
798,Espresso,AND,2,0.0,-51.0,1607,3647,45,99,144
799,Espresso,AND,2,0.0,-49.0,1608,3649,45,102,147
800,Espresso,AND,2,0.0,-47.0,1609,3651,55,101,156
801,Espresso,AND,2,0.0,-45.0,1610,3653,44,101,145
802,Espresso,AND,2,0.0,-43.0,1611,3655,54,101,155
803,Espresso,AND,2,0.0,-41.0,1612,3657,45,101,146
804,Espresso,AND,2,0.0,-39.0,1613,3659,44,101,145
805,Espresso,AND,2,0.0,-37.0,1614,3661,47,110,157
806,Espresso,AND,2,0.0,-35.0,1615,3663,44,102,146
807,Espresso,AND,2,0.0,-33.0,1616,3665,46,101,147
808,Espresso,AND,2,0.0,-31.0,1617,3667,45,101,146
809,Espresso,AND,2,0.0,-29.0,1618,3669,42,100,142
810,Espresso,AND,2,0.0,-27.0,1619,3671,45,107,152
811,Espresso,AND,2,0.0,-25.0,1620,3673,56,101,157
812,Espresso,AND,2,0.0,-23.0,1621,3675,45,101,146
813,Espresso,AND,2,0.0,-21.0,1622,3677,45,102,147
814,Espresso,AND,2,0.0,-19.0,1623,3679,45,101,146
815,Espresso,AND,2,0.0,-17.0,1624,3681,44,128,172
816,Espresso,AND,2,0.0,-15.0,1625,3683,45,99,144
817,Espresso,AND,2,0.0,-13.0,1626,3685,46,99,145
818,Espresso,AND,2,0.0,-11.0,1627,3687,46,110,156
819,Espresso,AND,2,0.0,-9.0,1628,3689,42,102,144
820,Espresso,AND,2,0.0,-7.0,1629,3691,46,103,149
821,Espresso,AND,2,0.0,-5.0,1630,3693,56,108,164
822,Espresso,AND,2,0.0,-3.0,1631,3695,63,109,172
823,Espresso,AND,2,0.0,-1.0,1632,3697,45,113,158
824,Espresso,AND,2,0.0,1.0,1633,3699,45,100,145
825,Espresso,AND,2,0.0,3.0,1634,3701,44,101,145
826,Espresso,AND,2,0.0,5.0,1635,3703,54,104,158
827,Espresso,AND,2,0.0,7.0,1636,3705,60,101,161
828,Espresso,AND,2,0.0,9.0,1637,3707,45,115,160
829,Espresso,AND,2,0.0,11.0,1638,3709,45,102,147
830,Espresso,AND,2,0.0,13.0,1639,3711,45,100,145
831,Espresso,AND,2,0.0,15.0,1640,3713,44,101,145
832,Espresso,AND,2,0.0,17.0,1641,3715,46,101,147
833,Espresso,AND,2,0.0,19.0,1642,3717,45,100,145
834,Espresso,AND,2,0.0,21.0,1643,3719,44,100,144
835,Espresso,AND,2,0.0,23.0,1644,3721,48,101,149
